"value","count","year","county","Crop"
121,82959,2008,51175,"Developed/Open_Space"
122,5744,2008,51175,"Developed/Low_Intensity"
123,1826,2008,51175,"Developed/Med_Intensity"
124,188,2008,51175,"Developed/High_Intensity"
131,162,2008,51175,"Barren"
141,145174,2008,51175,"Deciduous_Forest"
142,368322,2008,51175,"Evergreen_Forest"
143,24741,2008,51175,"Mixed_Forest"
152,137012,2008,51175,"Shrubland"
176,25558,2008,51175,"Grassland/Pasture"
190,456042,2008,51175,"Woody_Wetlands"
195,977,2008,51175,"Herbaceous_Wetlands"
205,6,2008,51175,"Triticale"
219,47,2008,51175,"Greens"
225,80,2008,51175,"Dbl_Crop_WinWht/Corn"
226,6,2008,51175,"Dbl_Crop_Oats/Corn"
240,124,2008,51175,"Dbl_Crop_Soybeans/Oats"
254,16,2008,51175,"Dbl_Crop_Barley/Soybeans"
1,24097,2008,51177,"Corn"
2,2,2008,51177,"Cotton"
4,12,2008,51177,"Sorghum"
5,14504,2008,51177,"Soybeans"
10,2,2008,51177,"Peanuts"
12,19,2008,51177,"Sweet_Corn"
21,285,2008,51177,"Barley"
24,1324,2008,51177,"Winter_Wheat"
26,4057,2008,51177,"Dbl_Crop_WinWht/Soybeans"
27,3,2008,51177,"Rye"
28,66,2008,51177,"Oats"
29,14,2008,51177,"Millet"
36,370,2008,51177,"Alfalfa"
37,76157,2008,51177,"Other_Hay/Non_Alfalfa"
44,32,2008,51177,"Other_Crops"
47,1,2008,51177,"Misc_Vegs_&_Fruits"
59,109,2008,51177,"Sod/Grass_Seed"
61,2054,2008,51177,"Fallow/Idle_Cropland"
67,3,2008,51177,"Peaches"
68,5,2008,51177,"Apples"
69,2,2008,51177,"Grapes"
111,32415,2008,51177,"Open_Water"
121,93040,2008,51177,"Developed/Open_Space"
122,34226,2008,51177,"Developed/Low_Intensity"
123,10387,2008,51177,"Developed/Med_Intensity"
124,3206,2008,51177,"Developed/High_Intensity"
131,231,2008,51177,"Barren"
141,558778,2008,51177,"Deciduous_Forest"
142,145292,2008,51177,"Evergreen_Forest"
143,4169,2008,51177,"Mixed_Forest"
152,88137,2008,51177,"Shrubland"
176,65454,2008,51177,"Grassland/Pasture"
190,25763,2008,51177,"Woody_Wetlands"
195,503,2008,51177,"Herbaceous_Wetlands"
219,1,2008,51177,"Greens"
221,3,2008,51177,"Strawberries"
225,24,2008,51177,"Dbl_Crop_WinWht/Corn"
236,8,2008,51177,"Dbl_Crop_WinWht/Sorghum"
237,139,2008,51177,"Dbl_Crop_Barley/Corn"
240,2,2008,51177,"Dbl_Crop_Soybeans/Oats"
254,1280,2008,51177,"Dbl_Crop_Barley/Soybeans"
1,16750,2008,51179,"Corn"
2,3,2008,51179,"Cotton"
4,17,2008,51179,"Sorghum"
5,12176,2008,51179,"Soybeans"
12,19,2008,51179,"Sweet_Corn"
21,24,2008,51179,"Barley"
24,570,2008,51179,"Winter_Wheat"
26,2250,2008,51179,"Dbl_Crop_WinWht/Soybeans"
28,33,2008,51179,"Oats"
29,12,2008,51179,"Millet"
36,97,2008,51179,"Alfalfa"
37,27464,2008,51179,"Other_Hay/Non_Alfalfa"
44,121,2008,51179,"Other_Crops"
47,10,2008,51179,"Misc_Vegs_&_Fruits"
59,135,2008,51179,"Sod/Grass_Seed"
61,3468,2008,51179,"Fallow/Idle_Cropland"
67,2,2008,51179,"Peaches"
68,8,2008,51179,"Apples"
111,26900,2008,51179,"Open_Water"
121,86450,2008,51179,"Developed/Open_Space"
122,35452,2008,51179,"Developed/Low_Intensity"
123,11002,2008,51179,"Developed/Med_Intensity"
124,2917,2008,51179,"Developed/High_Intensity"
131,794,2008,51179,"Barren"
141,466804,2008,51179,"Deciduous_Forest"
142,31660,2008,51179,"Evergreen_Forest"
143,5800,2008,51179,"Mixed_Forest"
152,12287,2008,51179,"Shrubland"
176,28981,2008,51179,"Grassland/Pasture"
190,26207,2008,51179,"Woody_Wetlands"
195,5133,2008,51179,"Herbaceous_Wetlands"
219,6,2008,51179,"Greens"
225,3,2008,51179,"Dbl_Crop_WinWht/Corn"
237,4,2008,51179,"Dbl_Crop_Barley/Corn"
254,258,2008,51179,"Dbl_Crop_Barley/Soybeans"
1,34364,2008,51181,"Corn"
2,11113,2008,51181,"Cotton"
4,12,2008,51181,"Sorghum"
5,73163,2008,51181,"Soybeans"
6,10,2008,51181,"Sunflower"
10,7121,2008,51181,"Peanuts"
24,229,2008,51181,"Winter_Wheat"
26,44615,2008,51181,"Dbl_Crop_WinWht/Soybeans"
27,1,2008,51181,"Rye"
28,11,2008,51181,"Oats"
29,2,2008,51181,"Millet"
36,18,2008,51181,"Alfalfa"
37,2072,2008,51181,"Other_Hay/Non_Alfalfa"
42,3,2008,51181,"Dry_Beans"
43,6,2008,51181,"Potatoes"
44,1,2008,51181,"Other_Crops"
47,3,2008,51181,"Misc_Vegs_&_Fruits"
54,6,2008,51181,"Tomatoes"
59,91,2008,51181,"Sod/Grass_Seed"
61,245,2008,51181,"Fallow/Idle_Cropland"
68,2,2008,51181,"Apples"
69,17,2008,51181,"Grapes"
70,10,2008,51181,"Christmas_Trees"
111,7405,2008,51181,"Open_Water"
121,38357,2008,51181,"Developed/Open_Space"
122,1852,2008,51181,"Developed/Low_Intensity"
123,614,2008,51181,"Developed/Med_Intensity"
124,296,2008,51181,"Developed/High_Intensity"
131,356,2008,51181,"Barren"
141,177442,2008,51181,"Deciduous_Forest"
142,196905,2008,51181,"Evergreen_Forest"
143,22077,2008,51181,"Mixed_Forest"
152,67643,2008,51181,"Shrubland"
176,15296,2008,51181,"Grassland/Pasture"
190,99600,2008,51181,"Woody_Wetlands"
195,9073,2008,51181,"Herbaceous_Wetlands"
205,3,2008,51181,"Triticale"
225,79,2008,51181,"Dbl_Crop_WinWht/Corn"
226,1,2008,51181,"Dbl_Crop_Oats/Corn"
229,2,2008,51181,"Pumpkins"
236,18,2008,51181,"Dbl_Crop_WinWht/Sorghum"
237,2,2008,51181,"Dbl_Crop_Barley/Corn"
240,20,2008,51181,"Dbl_Crop_Soybeans/Oats"
254,70,2008,51181,"Dbl_Crop_Barley/Soybeans"
1,33662,2008,51183,"Corn"
2,8677,2008,51183,"Cotton"
4,36,2008,51183,"Sorghum"
5,128880,2008,51183,"Soybeans"
10,3185,2008,51183,"Peanuts"
12,2,2008,51183,"Sweet_Corn"
24,233,2008,51183,"Winter_Wheat"
26,40315,2008,51183,"Dbl_Crop_WinWht/Soybeans"
27,43,2008,51183,"Rye"
28,43,2008,51183,"Oats"
29,17,2008,51183,"Millet"
36,38,2008,51183,"Alfalfa"
37,7919,2008,51183,"Other_Hay/Non_Alfalfa"
44,3,2008,51183,"Other_Crops"
46,1,2008,51183,"Sweet_Potatoes"
47,1,2008,51183,"Misc_Vegs_&_Fruits"
58,1,2008,51183,"Clover/Wildflowers"
59,181,2008,51183,"Sod/Grass_Seed"
61,2764,2008,51183,"Fallow/Idle_Cropland"
69,1,2008,51183,"Grapes"
111,7254,2008,51183,"Open_Water"
121,62747,2008,51183,"Developed/Open_Space"
122,7926,2008,51183,"Developed/Low_Intensity"
123,1859,2008,51183,"Developed/Med_Intensity"
124,222,2008,51183,"Developed/High_Intensity"
131,1827,2008,51183,"Barren"
141,215455,2008,51183,"Deciduous_Forest"
142,511721,2008,51183,"Evergreen_Forest"
143,15402,2008,51183,"Mixed_Forest"
152,157015,2008,51183,"Shrubland"
176,24491,2008,51183,"Grassland/Pasture"
190,185893,2008,51183,"Woody_Wetlands"
195,143,2008,51183,"Herbaceous_Wetlands"
205,10,2008,51183,"Triticale"
226,1,2008,51183,"Dbl_Crop_Oats/Corn"
229,1,2008,51183,"Pumpkins"
237,7,2008,51183,"Dbl_Crop_Barley/Corn"
240,105,2008,51183,"Dbl_Crop_Soybeans/Oats"
254,179,2008,51183,"Dbl_Crop_Barley/Soybeans"
1,1402,2008,51185,"Corn"
4,224,2008,51185,"Sorghum"
11,44,2008,51185,"Tobacco"
21,10,2008,51185,"Barley"
24,1,2008,51185,"Winter_Wheat"
27,1,2008,51185,"Rye"
28,7,2008,51185,"Oats"
29,188,2008,51185,"Millet"
36,1647,2008,51185,"Alfalfa"
37,97822,2008,51185,"Other_Hay/Non_Alfalfa"
47,3,2008,51185,"Misc_Vegs_&_Fruits"
61,3,2008,51185,"Fallow/Idle_Cropland"
70,13,2008,51185,"Christmas_Trees"
111,954,2008,51185,"Open_Water"
121,64139,2008,51185,"Developed/Open_Space"
122,33889,2008,51185,"Developed/Low_Intensity"
123,19538,2008,51185,"Developed/Med_Intensity"
124,2984,2008,51185,"Developed/High_Intensity"
131,2433,2008,51185,"Barren"
141,982981,2008,51185,"Deciduous_Forest"
142,6596,2008,51185,"Evergreen_Forest"
143,709,2008,51185,"Mixed_Forest"
152,9127,2008,51185,"Shrubland"
176,271319,2008,51185,"Grassland/Pasture"
190,5,2008,51185,"Woody_Wetlands"
195,1,2008,51185,"Herbaceous_Wetlands"
221,21,2008,51185,"Strawberries"
1,13948,2009,51153,"Corn"
2,23,2009,51153,"Cotton"
4,523,2009,51153,"Sorghum"
5,17600,2009,51153,"Soybeans"
10,10,2009,51153,"Peanuts"
11,5,2009,51153,"Tobacco"
12,3,2009,51153,"Sweet_Corn"
21,828,2009,51153,"Barley"
24,2013,2009,51153,"Winter_Wheat"
26,1915,2009,51153,"Dbl_Crop_WinWht/Soybeans"
27,100,2009,51153,"Rye"
28,20,2009,51153,"Oats"
29,29,2009,51153,"Millet"
36,398,2009,51153,"Alfalfa"
37,51728,2009,51153,"Other_Hay/Non_Alfalfa"
44,85,2009,51153,"Other_Crops"
47,6,2009,51153,"Misc_Vegs_&_Fruits"
58,6,2009,51153,"Clover/Wildflowers"
59,12109,2009,51153,"Sod/Grass_Seed"
61,6999,2009,51153,"Fallow/Idle_Cropland"
68,1,2009,51153,"Apples"
69,3,2009,51153,"Grapes"
70,3,2009,51153,"Christmas_Trees"
111,30439,2009,51153,"Open_Water"
121,156048,2009,51153,"Developed/Open_Space"
122,95829,2009,51153,"Developed/Low_Intensity"
123,48434,2009,51153,"Developed/Med_Intensity"
124,9354,2009,51153,"Developed/High_Intensity"
131,611,2009,51153,"Barren"
141,415960,2009,51153,"Deciduous_Forest"
142,34114,2009,51153,"Evergreen_Forest"
143,2925,2009,51153,"Mixed_Forest"
152,7217,2009,51153,"Shrubland"
176,65605,2009,51153,"Grassland/Pasture"
190,24123,2009,51153,"Woody_Wetlands"
195,3202,2009,51153,"Herbaceous_Wetlands"
221,4,2009,51153,"Strawberries"
224,1,2009,51153,"Vetch"
225,50,2009,51153,"Dbl_Crop_WinWht/Corn"
226,1,2009,51153,"Dbl_Crop_Oats/Corn"
229,4,2009,51153,"Pumpkins"
235,1,2009,51153,"Dbl_Crop_Barley/Sorghum"
236,5,2009,51153,"Dbl_Crop_WinWht/Sorghum"
237,355,2009,51153,"Dbl_Crop_Barley/Corn"
254,186,2009,51153,"Dbl_Crop_Barley/Soybeans"
1,9577,2009,51155,"Corn"
4,11,2009,51155,"Sorghum"
5,634,2009,51155,"Soybeans"
24,1337,2009,51155,"Winter_Wheat"
26,2,2009,51155,"Dbl_Crop_WinWht/Soybeans"
27,18,2009,51155,"Rye"
28,460,2009,51155,"Oats"
36,702,2009,51155,"Alfalfa"
37,22844,2009,51155,"Other_Hay/Non_Alfalfa"
43,1,2009,51155,"Potatoes"
61,1032,2009,51155,"Fallow/Idle_Cropland"
70,194,2009,51155,"Christmas_Trees"
111,23999,2009,51155,"Open_Water"
121,49105,2009,51155,"Developed/Open_Space"
122,22257,2009,51155,"Developed/Low_Intensity"
123,7555,2009,51155,"Developed/Med_Intensity"
124,3358,2009,51155,"Developed/High_Intensity"
131,356,2009,51155,"Barren"
141,508353,2009,51155,"Deciduous_Forest"
142,17210,2009,51155,"Evergreen_Forest"
143,4693,2009,51155,"Mixed_Forest"
152,22,2009,51155,"Shrubland"
176,274699,2009,51155,"Grassland/Pasture"
190,34,2009,51155,"Woody_Wetlands"
195,2,2009,51155,"Herbaceous_Wetlands"
209,2,2009,51155,"Cantaloupes"
219,4,2009,51155,"Greens"
229,4,2009,51155,"Pumpkins"
1,3476,2009,51157,"Corn"
4,3,2009,51157,"Sorghum"
5,2188,2009,51157,"Soybeans"
12,33,2009,51157,"Sweet_Corn"
21,62,2009,51157,"Barley"
24,221,2009,51157,"Winter_Wheat"
26,51,2009,51157,"Dbl_Crop_WinWht/Soybeans"
28,12,2009,51157,"Oats"
29,1,2009,51157,"Millet"
36,112,2009,51157,"Alfalfa"
37,68701,2009,51157,"Other_Hay/Non_Alfalfa"
44,2,2009,51157,"Other_Crops"
47,2,2009,51157,"Misc_Vegs_&_Fruits"
58,2,2009,51157,"Clover/Wildflowers"
59,3,2009,51157,"Sod/Grass_Seed"
61,419,2009,51157,"Fallow/Idle_Cropland"
67,56,2009,51157,"Peaches"
68,1621,2009,51157,"Apples"
69,11,2009,51157,"Grapes"
70,3,2009,51157,"Christmas_Trees"
111,1296,2009,51157,"Open_Water"
121,33089,2009,51157,"Developed/Open_Space"
122,2712,2009,51157,"Developed/Low_Intensity"
123,291,2009,51157,"Developed/Med_Intensity"
124,9,2009,51157,"Developed/High_Intensity"
131,2,2009,51157,"Barren"
141,498482,2009,51157,"Deciduous_Forest"
142,17205,2009,51157,"Evergreen_Forest"
143,8053,2009,51157,"Mixed_Forest"
152,222,2009,51157,"Shrubland"
176,129711,2009,51157,"Grassland/Pasture"
190,105,2009,51157,"Woody_Wetlands"
229,8,2009,51157,"Pumpkins"
237,15,2009,51157,"Dbl_Crop_Barley/Corn"
254,36,2009,51157,"Dbl_Crop_Barley/Soybeans"
1,63489,2009,51159,"Corn"
2,104,2009,51159,"Cotton"
4,7,2009,51159,"Sorghum"
5,33981,2009,51159,"Soybeans"
6,5,2009,51159,"Sunflower"
10,9,2009,51159,"Peanuts"
12,2,2009,51159,"Sweet_Corn"
21,18,2009,51159,"Barley"
24,62,2009,51159,"Winter_Wheat"
26,45854,2009,51159,"Dbl_Crop_WinWht/Soybeans"
28,47,2009,51159,"Oats"
29,16,2009,51159,"Millet"
36,4,2009,51159,"Alfalfa"
37,5076,2009,51159,"Other_Hay/Non_Alfalfa"
42,8,2009,51159,"Dry_Beans"
43,4,2009,51159,"Potatoes"
44,39,2009,51159,"Other_Crops"
54,2,2009,51159,"Tomatoes"
58,40,2009,51159,"Clover/Wildflowers"
59,31,2009,51159,"Sod/Grass_Seed"
61,2839,2009,51159,"Fallow/Idle_Cropland"
69,2,2009,51159,"Grapes"
111,28504,2009,51159,"Open_Water"
121,13827,2009,51159,"Developed/Open_Space"
122,2618,2009,51159,"Developed/Low_Intensity"
123,933,2009,51159,"Developed/Med_Intensity"
124,177,2009,51159,"Developed/High_Intensity"
131,28,2009,51159,"Barren"
141,136799,2009,51159,"Deciduous_Forest"
142,115415,2009,51159,"Evergreen_Forest"
143,30215,2009,51159,"Mixed_Forest"
152,18774,2009,51159,"Shrubland"
176,6650,2009,51159,"Grassland/Pasture"
190,49243,2009,51159,"Woody_Wetlands"
195,14750,2009,51159,"Herbaceous_Wetlands"
225,40,2009,51159,"Dbl_Crop_WinWht/Corn"
226,1,2009,51159,"Dbl_Crop_Oats/Corn"
236,1,2009,51159,"Dbl_Crop_WinWht/Sorghum"
240,13,2009,51159,"Dbl_Crop_Soybeans/Oats"
241,1,2009,51159,"Dbl_Crop_Corn/Soybeans"
254,7921,2009,51159,"Dbl_Crop_Barley/Soybeans"
1,1678,2009,51161,"Corn"
4,19,2009,51161,"Sorghum"
5,36,2009,51161,"Soybeans"
12,7,2009,51161,"Sweet_Corn"
21,172,2009,51161,"Barley"
24,38,2009,51161,"Winter_Wheat"
26,1,2009,51161,"Dbl_Crop_WinWht/Soybeans"
27,8,2009,51161,"Rye"
28,27,2009,51161,"Oats"
29,64,2009,51161,"Millet"
36,132,2009,51161,"Alfalfa"
37,16651,2009,51161,"Other_Hay/Non_Alfalfa"
61,328,2009,51161,"Fallow/Idle_Cropland"
68,3,2009,51161,"Apples"
111,871,2009,51161,"Open_Water"
121,71190,2009,51161,"Developed/Open_Space"
122,60760,2009,51161,"Developed/Low_Intensity"
123,12563,2009,51161,"Developed/Med_Intensity"
124,3020,2009,51161,"Developed/High_Intensity"
131,94,2009,51161,"Barren"
141,485217,2009,51161,"Deciduous_Forest"
142,19228,2009,51161,"Evergreen_Forest"
143,1431,2009,51161,"Mixed_Forest"
152,14,2009,51161,"Shrubland"
176,48980,2009,51161,"Grassland/Pasture"
190,4,2009,51161,"Woody_Wetlands"
195,2,2009,51161,"Herbaceous_Wetlands"
209,7,2009,51161,"Cantaloupes"
221,1,2009,51161,"Strawberries"
225,7,2009,51161,"Dbl_Crop_WinWht/Corn"
226,4,2009,51161,"Dbl_Crop_Oats/Corn"
229,1,2009,51161,"Pumpkins"
237,32,2009,51161,"Dbl_Crop_Barley/Corn"
243,1,2009,51161,"Cabbage"
254,12,2009,51161,"Dbl_Crop_Barley/Soybeans"
1,14491,2009,51163,"Corn"
4,406,2009,51163,"Sorghum"
5,1093,2009,51163,"Soybeans"
6,2,2009,51163,"Sunflower"
12,4,2009,51163,"Sweet_Corn"
21,242,2009,51163,"Barley"
24,287,2009,51163,"Winter_Wheat"
26,34,2009,51163,"Dbl_Crop_WinWht/Soybeans"
27,85,2009,51163,"Rye"
28,124,2009,51163,"Oats"
29,92,2009,51163,"Millet"
36,400,2009,51163,"Alfalfa"
37,105313,2009,51163,"Other_Hay/Non_Alfalfa"
47,3,2009,51163,"Misc_Vegs_&_Fruits"
61,1556,2009,51163,"Fallow/Idle_Cropland"
67,44,2009,51163,"Peaches"
68,105,2009,51163,"Apples"
111,6528,2009,51163,"Open_Water"
121,92563,2009,51163,"Developed/Open_Space"
122,26337,2009,51163,"Developed/Low_Intensity"
123,2973,2009,51163,"Developed/Med_Intensity"
124,979,2009,51163,"Developed/High_Intensity"
131,129,2009,51163,"Barren"
141,1085206,2009,51163,"Deciduous_Forest"
142,100436,2009,51163,"Evergreen_Forest"
143,15058,2009,51163,"Mixed_Forest"
152,15,2009,51163,"Shrubland"
176,274522,2009,51163,"Grassland/Pasture"
225,21,2009,51163,"Dbl_Crop_WinWht/Corn"
226,3,2009,51163,"Dbl_Crop_Oats/Corn"
237,247,2009,51163,"Dbl_Crop_Barley/Corn"
254,30,2009,51163,"Dbl_Crop_Barley/Soybeans"
1,151473,2009,51165,"Corn"
4,220,2009,51165,"Sorghum"
5,20632,2009,51165,"Soybeans"
6,1,2009,51165,"Sunflower"
11,7,2009,51165,"Tobacco"
12,185,2009,51165,"Sweet_Corn"
21,3581,2009,51165,"Barley"
24,3225,2009,51165,"Winter_Wheat"
26,578,2009,51165,"Dbl_Crop_WinWht/Soybeans"
27,3453,2009,51165,"Rye"
28,106,2009,51165,"Oats"
29,21,2009,51165,"Millet"
31,6,2009,51165,"Canola"
36,10396,2009,51165,"Alfalfa"
37,213500,2009,51165,"Other_Hay/Non_Alfalfa"
44,1,2009,51165,"Other_Crops"
47,4,2009,51165,"Misc_Vegs_&_Fruits"
61,3877,2009,51165,"Fallow/Idle_Cropland"
67,27,2009,51165,"Peaches"
68,1140,2009,51165,"Apples"
111,4767,2009,51165,"Open_Water"
121,84360,2009,51165,"Developed/Open_Space"
122,54195,2009,51165,"Developed/Low_Intensity"
123,10896,2009,51165,"Developed/Med_Intensity"
124,3197,2009,51165,"Developed/High_Intensity"
131,454,2009,51165,"Barren"
141,1314569,2009,51165,"Deciduous_Forest"
142,103416,2009,51165,"Evergreen_Forest"
143,28254,2009,51165,"Mixed_Forest"
152,43,2009,51165,"Shrubland"
176,415993,2009,51165,"Grassland/Pasture"
190,10,2009,51165,"Woody_Wetlands"
195,26,2009,51165,"Herbaceous_Wetlands"
205,4,2009,51165,"Triticale"
222,3,2009,51165,"Squash"
225,568,2009,51165,"Dbl_Crop_WinWht/Corn"
226,4,2009,51165,"Dbl_Crop_Oats/Corn"
229,9,2009,51165,"Pumpkins"
235,100,2009,51165,"Dbl_Crop_Barley/Sorghum"
236,1,2009,51165,"Dbl_Crop_WinWht/Sorghum"
237,18587,2009,51165,"Dbl_Crop_Barley/Corn"
254,3156,2009,51165,"Dbl_Crop_Barley/Soybeans"
1,2757,2009,51167,"Corn"
5,122,2009,51167,"Soybeans"
11,5,2009,51167,"Tobacco"
24,37,2009,51167,"Winter_Wheat"
26,2,2009,51167,"Dbl_Crop_WinWht/Soybeans"
28,1,2009,51167,"Oats"
36,171,2009,51167,"Alfalfa"
37,90217,2009,51167,"Other_Hay/Non_Alfalfa"
47,1,2009,51167,"Misc_Vegs_&_Fruits"
61,36,2009,51167,"Fallow/Idle_Cropland"
111,3436,2009,51167,"Open_Water"
121,71441,2009,51167,"Developed/Open_Space"
122,21279,2009,51167,"Developed/Low_Intensity"
123,6215,2009,51167,"Developed/Med_Intensity"
124,691,2009,51167,"Developed/High_Intensity"
131,3995,2009,51167,"Barren"
141,777125,2009,51167,"Deciduous_Forest"
142,6380,2009,51167,"Evergreen_Forest"
143,755,2009,51167,"Mixed_Forest"
152,4166,2009,51167,"Shrubland"
176,383220,2009,51167,"Grassland/Pasture"
190,3,2009,51167,"Woody_Wetlands"
219,2,2009,51167,"Greens"
225,1,2009,51167,"Dbl_Crop_WinWht/Corn"
229,14,2009,51167,"Pumpkins"
1,2658,2009,51169,"Corn"
4,1,2009,51169,"Sorghum"
5,252,2009,51169,"Soybeans"
11,10,2009,51169,"Tobacco"
21,1,2009,51169,"Barley"
24,7,2009,51169,"Winter_Wheat"
26,2,2009,51169,"Dbl_Crop_WinWht/Soybeans"
27,203,2009,51169,"Rye"
28,8,2009,51169,"Oats"
29,1,2009,51169,"Millet"
36,126,2009,51169,"Alfalfa"
37,53578,2009,51169,"Other_Hay/Non_Alfalfa"
43,85,2009,51169,"Potatoes"
54,30,2009,51169,"Tomatoes"
61,49,2009,51169,"Fallow/Idle_Cropland"
68,2,2009,51169,"Apples"
111,1569,2009,51169,"Open_Water"
121,72674,2009,51169,"Developed/Open_Space"
122,10972,2009,51169,"Developed/Low_Intensity"
123,1909,2009,51169,"Developed/Med_Intensity"
124,295,2009,51169,"Developed/High_Intensity"
131,726,2009,51169,"Barren"
141,1101224,2009,51169,"Deciduous_Forest"
142,5184,2009,51169,"Evergreen_Forest"
143,1506,2009,51169,"Mixed_Forest"
152,119,2009,51169,"Shrubland"
176,297124,2009,51169,"Grassland/Pasture"
190,14,2009,51169,"Woody_Wetlands"
219,2,2009,51169,"Greens"
229,1,2009,51169,"Pumpkins"
254,1,2009,51169,"Dbl_Crop_Barley/Soybeans"
1,58614,2009,51171,"Corn"
4,17,2009,51171,"Sorghum"
5,14245,2009,51171,"Soybeans"
12,23,2009,51171,"Sweet_Corn"
21,1959,2009,51171,"Barley"
24,3060,2009,51171,"Winter_Wheat"
26,586,2009,51171,"Dbl_Crop_WinWht/Soybeans"
27,180,2009,51171,"Rye"
28,29,2009,51171,"Oats"
29,5,2009,51171,"Millet"
31,31,2009,51171,"Canola"
36,1998,2009,51171,"Alfalfa"
37,119784,2009,51171,"Other_Hay/Non_Alfalfa"
44,1,2009,51171,"Other_Crops"
47,11,2009,51171,"Misc_Vegs_&_Fruits"
61,1131,2009,51171,"Fallow/Idle_Cropland"
67,29,2009,51171,"Peaches"
68,2142,2009,51171,"Apples"
69,1,2009,51171,"Grapes"
70,1,2009,51171,"Christmas_Trees"
111,4581,2009,51171,"Open_Water"
121,69056,2009,51171,"Developed/Open_Space"
122,25814,2009,51171,"Developed/Low_Intensity"
123,5102,2009,51171,"Developed/Med_Intensity"
124,1510,2009,51171,"Developed/High_Intensity"
131,558,2009,51171,"Barren"
141,838366,2009,51171,"Deciduous_Forest"
142,53789,2009,51171,"Evergreen_Forest"
143,18979,2009,51171,"Mixed_Forest"
152,40,2009,51171,"Shrubland"
176,251519,2009,51171,"Grassland/Pasture"
190,10,2009,51171,"Woody_Wetlands"
195,4,2009,51171,"Herbaceous_Wetlands"
225,55,2009,51171,"Dbl_Crop_WinWht/Corn"
229,1,2009,51171,"Pumpkins"
235,24,2009,51171,"Dbl_Crop_Barley/Sorghum"
237,642,2009,51171,"Dbl_Crop_Barley/Corn"
254,938,2009,51171,"Dbl_Crop_Barley/Soybeans"
1,11757,2009,51173,"Corn"
4,1,2009,51173,"Sorghum"
5,85,2009,51173,"Soybeans"
24,16,2009,51173,"Winter_Wheat"
27,13,2009,51173,"Rye"
28,9,2009,51173,"Oats"
36,377,2009,51173,"Alfalfa"
37,90519,2009,51173,"Other_Hay/Non_Alfalfa"
43,1,2009,51173,"Potatoes"
47,1,2009,51173,"Misc_Vegs_&_Fruits"
61,73,2009,51173,"Fallow/Idle_Cropland"
70,92,2009,51173,"Christmas_Trees"
111,522,2009,51173,"Open_Water"
121,49584,2009,51173,"Developed/Open_Space"
122,12433,2009,51173,"Developed/Low_Intensity"
123,3790,2009,51173,"Developed/Med_Intensity"
124,1481,2009,51173,"Developed/High_Intensity"
131,388,2009,51173,"Barren"
141,860830,2009,51173,"Deciduous_Forest"
142,6779,2009,51173,"Evergreen_Forest"
143,874,2009,51173,"Mixed_Forest"
152,6725,2009,51173,"Shrubland"
176,255283,2009,51173,"Grassland/Pasture"
190,2,2009,51173,"Woody_Wetlands"
219,5,2009,51173,"Greens"
225,1,2009,51173,"Dbl_Crop_WinWht/Corn"
229,4,2009,51173,"Pumpkins"
1,82787,2009,51175,"Corn"
2,111519,2009,51175,"Cotton"
4,7,2009,51175,"Sorghum"
5,248421,2009,51175,"Soybeans"
6,1,2009,51175,"Sunflower"
10,19747,2009,51175,"Peanuts"
12,1,2009,51175,"Sweet_Corn"
21,2,2009,51175,"Barley"
24,229,2009,51175,"Winter_Wheat"
26,63295,2009,51175,"Dbl_Crop_WinWht/Soybeans"
27,43,2009,51175,"Rye"
28,22,2009,51175,"Oats"
29,93,2009,51175,"Millet"
36,7,2009,51175,"Alfalfa"
37,7752,2009,51175,"Other_Hay/Non_Alfalfa"
42,1,2009,51175,"Dry_Beans"
43,24,2009,51175,"Potatoes"
44,53,2009,51175,"Other_Crops"
47,1,2009,51175,"Misc_Vegs_&_Fruits"
48,22,2009,51175,"Watermelons"
54,4,2009,51175,"Tomatoes"
58,10,2009,51175,"Clover/Wildflowers"
59,1645,2009,51175,"Sod/Grass_Seed"
61,12088,2009,51175,"Fallow/Idle_Cropland"
68,3,2009,51175,"Apples"
69,7,2009,51175,"Grapes"
70,1,2009,51175,"Christmas_Trees"
111,7557,2009,51175,"Open_Water"
121,63579,2009,51175,"Developed/Open_Space"
122,6450,2009,51175,"Developed/Low_Intensity"
123,1863,2009,51175,"Developed/Med_Intensity"
124,278,2009,51175,"Developed/High_Intensity"
131,75,2009,51175,"Barren"
141,176847,2009,51175,"Deciduous_Forest"
